line,arm,step,slice,n_items,k,pass_at_k_,pass_at_k_lo,pass_at_k_hi,best_reward_at_k_,best_reward_at_k_lo,best_reward_at_k_hi
7b,tailrl,8816,ui_type:icon,604,8,0.2427012840111166,0.2103165211533727,0.2770138841933277,1.6747689743986192,1.6383420993198037,1.715208860511086
7b,tailrl,8816,ui_type:icon,604,16,0.2608030126826844,0.2279443983984463,0.2971678138200768,1.698654932324433,1.661199053083768,1.7387716814054825
7b,tailrl,8816,ui_type:icon,604,32,0.27478723052961906,0.24136046448235826,0.3115446274398674,1.7166694048272764,1.6787511489309535,1.7576236913328613
7b,tailrl,8816,ui_type:icon,604,64,0.2850498864789134,0.2511776013740573,0.3211080811769908,1.7298841688026594,1.6908227613397504,1.770624058136132
7b,tailrl,8816,ui_type:icon,604,128,0.2936090770337377,0.25937605666193614,0.330888890455615,1.7407958515700233,1.7021121515181667,1.7809421338772313
7b,tailrl,8816,ui_type:text,977,1,0.5603289726202662,0.5333065286751535,0.5882387690314739,2.0317443410431437,2.0028129465049003,2.061480007446203
7b,tailrl,8816,ui_type:text,977,2,0.5907989150410519,0.5621500972652314,0.6194192651398631,2.067308546402542,2.0375503455128787,2.0980480709581455
7b,tailrl,8816,ui_type:text,977,4,0.614809700396113,0.5856099626897854,0.6442001452183981,2.0946065397923364,2.0639617484391204,2.1261863802278707
7b,tailrl,8816,ui_type:text,977,8,0.6351697815941568,0.6058561071441387,0.6644156210586751,2.1172879618999842,2.086927351821209,2.148016838021148
7b,tailrl,8816,ui_type:text,977,16,0.6532137439913924,0.6243922649788893,0.6823965244382451,2.1370117627939935,2.1066693612026812,2.1679182258988385
7b,tailrl,8816,ui_type:text,977,32,0.6684670327868418,0.639832699608155,0.6974147804434986,2.1534262477530333,2.1233749199373917,2.185046339539225
7b,tailrl,8816,ui_type:text,977,64,0.680864260424487,0.6512461231470742,0.7102641152620651,2.16653619731786,2.1363369154193195,2.1975567968269405
7b,tailrl,8816,ui_type:text,977,128,0.691004061297349,0.6616232108756814,0.7206860880331322,2.177049380906724,2.145927499014189,2.207914470382857
7b,tailrl,12000,overall,1581,1,0.4206334499525617,0.3973288761068944,0.4422503496106104,1.8612660052507972,1.8361316800322731,1.886830961493975
7b,tailrl,12000,overall,1581,2,0.4464387541914689,0.4227661653343396,0.4682461222240222,1.8956931561272026,1.8703316234920642,1.9206208210076805
7b,tailrl,12000,overall,1581,4,0.46745806605511003,0.44327900773513274,0.48964954159097657,1.9224842589625784,1.8964559188380274,1.9476670419663868
7b,tailrl,12000,overall,1581,8,0.4844351885075383,0.46021378155083126,0.5072378622272241,1.943389851410541,1.9168108545968716,1.9694845112077604
7b,tailrl,12000,overall,1581,16,0.4985542699581752,0.4741205350011759,0.5215691977913681,1.9603184858969485,1.9340961285013998,1.9871252409285447
7b,tailrl,12000,overall,1581,32,0.5105540486749374,0.4858593815036566,0.5337804625641909,1.974422266347189,1.9472414739281243,2.0009266741538507
7b,tailrl,12000,overall,1581,64,0.5202607911018958,0.4954151065382087,0.5436228635330074,1.9857889879307657,1.9578183636737663,2.0125571482975215
7b,tailrl,12000,overall,1581,128,0.5275307932620908,0.5026394319602124,0.5512230534919339,1.9944733573471558,1.966090431686023,2.0205205522481795
7b,tailrl,12000,category:CAD,261,1,0.39979196599616856,0.34159725963841,0.4548203274664751,1.8655347149535078,1.8015931182317786,1.9236278537979468
7b,tailrl,12000,category:CAD,261,2,0.4292407023921992,0.3705667821691934,0.48567755854088407,1.901876132449858,1.8384776629432704,1.9624053512549995
7b,tailrl,12000,category:CAD,261,4,0.4538352584652427,0.39264046176132794,0.509887327067124,1.9307200242572184,1.868115733991425,1.9901762203115356
7b,tailrl,12000,category:CAD,261,8,0.47579916719851445,0.4161215506852228,0.5337139844799061,1.9552460489024786,1.8929337327691744,2.015873973588136
7b,tailrl,12000,category:CAD,261,16,0.49505086794913,0.43536821119503744,0.5544126339555293,1.9761181128646688,1.9136578477215416,2.037590307999357
7b,tailrl,12000,category:CAD,261,32,0.5090438487968838,0.44948611167702424,0.5683040837691773,1.991215278059219,1.9286584345699582,2.052856187648668
7b,tailrl,12000,category:CAD,261,64,0.5184824430157142,0.45761331629263197,0.5784191259044901,2.001432883135709,1.9379515652033532,2.0648323112626894
7b,tailrl,12000,category:CAD,261,128,0.5260441234632768,0.4662282036219882,0.5860425775512035,2.0095963460674824,1.946245219718503,2.073349720258322
7b,tailrl,12000,category:Creative,341,1,0.36343016862170086,0.31223595582844577,0.40947738155241936,1.796580077448451,1.7417069652585857,1.8501619315927338
7b,tailrl,12000,category:Creative,341,2,0.38472189991018707,0.3352086029769915,0.43092986755635543,1.8271643029036062,1.7719165715062106,1.8801812520141046
7b,tailrl,12000,category:Creative,341,4,0.401933265671381,0.35286733015475946,0.44965583518779567,1.8503942557609987,1.7935271402467328,1.9028969387148649
7b,tailrl,12000,category:Creative,341,8,0.41706113786126925,0.36739791303766967,0.4640440370246065,1.8693636065615862,1.8123840797821258,1.9214103857870561
7b,tailrl,12000,category:Creative,341,16,0.43077046461329616,0.37932868563259886,0.4787571919104219,1.8856965698429031,1.8303474029729583,1.9393092136497112
7b,tailrl,12000,category:Creative,341,32,0.4424075368512113,0.38912617790079185,0.4920090918521309,1.8991153000297478,1.8421372228333375,1.9542780635936603
7b,tailrl,12000,category:Creative,341,64,0.45143443768910735,0.3985566839574187,0.5010115129851871,1.9095110244953533,1.8509183760400143,1.9666334520854918
7b,tailrl,12000,category:Creative,341,128,0.45729771373455863,0.40400371125414736,0.507186044882183,1.916569097086196,1.8571387500886989,1.9747218784436258
7b,tailrl,12000,category:Dev,299,1,0.36974811872909696,0.3217366808632943,0.4232423508047659,1.8053346269453483,1.7477953969571196,1.8673116943696113
7b,tailrl,12000,category:Dev,299,2,0.3944732144902447,0.343060861557851,0.4489181906143849,1.8382990444095444,1.7800022495791505,1.9011207138326327
7b,tailrl,12000,category:Dev,299,4,0.41675896046063715,0.36510668903896354,0.4723454826672361,1.8661318347730553,1.8078852722108434,1.928683933904785
7b,tailrl,12000,category:Dev,299,8,0.43530744305173197,0.38441537035038414,0.4911991142771939,1.8888916527338366,1.8324961625159017,1.951439224418812
7b,tailrl,12000,category:Dev,299,16,0.45094726977678756,0.40034723069677663,0.5069112192749141,1.9079243918472357,1.8519046377338173,1.9698645262434262
7b,tailrl,12000,category:Dev,299,32,0.4650789883424361,0.412407877858843,0.5207557259358011,1.924906951211744,1.8673801408097106,1.9870828615048084
7b,tailrl,12000,category:Dev,299,64,0.4772648448916545,0.4239087037681126,0.5325738220519544,1.9393221775677372,1.88150970146179,2.0021149155678195
7b,tailrl,12000,category:Dev,299,128,0.48742548489011267,0.4329322733161139,0.5425941754365902,1.9509452421689983,1.8918478065220932,2.013950815815417
7b,tailrl,12000,category:OS,196,1,0.28049266581632654,0.22320008569834177,0.3408148317920918,1.7057339450074462,1.637310342698237,1.7738523879386605
7b,tailrl,12000,category:OS,196,2,0.30474678251926995,0.24404737691232928,0.3681019543106504,1.7389771268537244,1.670759453098305,1.8079600420550113
7b,tailrl,12000,category:OS,196,4,0.3242293658391811,0.2603839090651821,0.3909559699256573,1.764381002583436,1.694044338040321,1.8369761947521965
7b,tailrl,12000,category:OS,196,8,0.33817109517733757,0.2744589786767505,0.40477394887582774,1.7828514129207207,1.711230327441071,1.8570713997051087
7b,tailrl,12000,category:OS,196,16,0.3474424076309464,0.2815760565363214,0.4151865365297847,1.795909554896513,1.7235563545511645,1.870835706935139
7b,tailrl,12000,category:OS,196,32,0.3543854781244562,0.2869980515257563,0.4226731937851176,1.8058053974447554,1.7333291386812144,1.8786872602058295
7b,tailrl,12000,category:OS,196,64,0.3598583597402517,0.29225858903920615,0.4289837815666492,1.8135093719872277,1.7412361344062817,1.8877524840016757
7b,tailrl,12000,category:OS,196,128,0.3650371437598324,0.2961706119955896,0.43395189263646444,1.8206588024643537,1.7471977633589726,1.8955619349960302
7b,tailrl,12000,category:Office,230,1,0.5916440217391304,0.5294605553668479,0.6470284901494565,2.067409671071253,2.002143441108919,2.1268413787222578
7b,tailrl,12000,category:Office,230,2,0.6218788221624265,0.559498966021973,0.6761869933142068,2.1006084424117843,2.034762412149416,2.159526346766812
7b,tailrl,12000,category:Office,230,4,0.6452413592646983,0.5836281411147649,0.6999405860046365,2.126430573580658,2.0616783254106488,2.183863353514533
7b,tailrl,12000,category:Office,230,8,0.6631302910853106,0.6021096540573602,0.7179582773629026,2.146126014418328,2.082093089805559,2.203731455636739
7b,tailrl,12000,category:Office,230,16,0.6790256865575632,0.6182636980859089,0.733925609586483,2.163325954053595,2.099365441349161,2.221194268828969
7b,tailrl,12000,category:Office,230,32,0.6950024794594072,0.6337162372125451,0.7511462628113318,2.1803653190868064,2.115222263179539,2.238837284350255
7b,tailrl,12000,category:Office,230,64,0.7081152706762869,0.6475233002840134,0.7644665568243159,2.1942403741341243,2.1295366291204063,2.254099381292028
7b,tailrl,12000,category:Office,230,128,0.7148880261450749,0.6539833979971765,0.7724039098852502,2.2014929482276506,2.1376090157663614,2.2613854405607854
7b,tailrl,12000,category:Scientific,254,1,0.5320343257874016,0.4688611128198819,0.587630144254429,1.942913607339435,1.860520011788752,2.0168173488004437
7b,tailrl,12000,category:Scientific,254,2,0.5586129510994344,0.49613270144661925,0.6150636793327311,1.9842807444136645,1.9037746668728375,2.0550204090247175
7b,tailrl,12000,category:Scientific,254,4,0.5786439325459414,0.5161914619099528,0.6351761391003575,2.014465034831311,1.936824060774503,2.085111685848441
7b,tailrl,12000,category:Scientific,254,8,0.5926463594648246,0.5292227047987075,0.6496749828856003,2.03504205536584,1.958285500650784,2.100950276425764
7b,tailrl,12000,category:Scientific,254,16,0.6023836313734392,0.5397567558736719,0.6591003089650331,2.048982413679528,1.9732056167471794,2.115556225708481
7b,tailrl,12000,category:Scientific,254,32,0.6106133655526796,0.5496112541546696,0.6649498249420446,2.060185190983686,1.9859832123323502,2.1276673374784028
7b,tailrl,12000,category:Scientific,254,64,0.618772875849489,0.5581334839277693,0.6723134118480051,2.0710027323390015,1.999146849677308,2.1384635569772845
7b,tailrl,12000,category:Scientific,254,128,0.6262929187697954,0.5653518919182692,0.681792835608718,2.08142731792104,2.013027527477487,2.1464633072857158
7b,tailrl,12000,ui_type:icon,604,1,0.18817259933774835,0.15921339830815398,0.21962429829780628,1.5799448361854498,1.5435163210326297,1.6192858219999755
7b,tailrl,12000,ui_type:icon,604,2,0.2091364768147121,0.17923780265704584,0.24057838955185826,1.6159535125393345,1.5789862893490467,1.6539157275957592
7b,tailrl,12000,ui_type:icon,604,4,0.22866007757833584,0.19839178178985875,0.26163360518748263,1.645607920563155,1.6078163424109249,1.6827372994355572
7b,tailrl,12000,ui_type:icon,604,8,0.2459329765402238,0.21521072714797462,0.2795424682935593,1.6698325403876262,1.6311687535737742,1.707132477296398
7b,tailrl,12000,ui_type:icon,604,16,0.2611160183317916,0.22965099451597804,0.29495821921274135,1.6900549772955678,1.651608037386369,1.7289955630920881
7b,tailrl,12000,ui_type:icon,604,32,0.2750788534482201,0.24327029665755737,0.3090803430359191,1.7078380250609635,1.6689748552037056,1.7465877228728388
7b,tailrl,12000,ui_type:icon,604,64,0.28718416623861037,0.25524672952253036,0.32257162569866676,1.7229664644851557,1.6846986149229404,1.762997527713915
7b,tailrl,12000,ui_type:icon,604,128,0.2967176340252394,0.264278700591681,0.3330541414392117,1.735112767994598,1.6974809026108977,1.7756534504261543
7b,tailrl,12000,ui_type:text,977,1,0.5643451733623337,0.535413334825998,0.5930559109518936,2.035184107723131,2.0043077316011932,2.066325742026816
7b,tailrl,12000,ui_type:text,977,2,0.5931435397959327,0.5647538182737578,0.6226205923933944,2.068633529440481,2.0376823395943506,2.0996316965745594
7b,tailrl,12000,ui_type:text,977,4,0.6150875287367595,0.5863438260775119,0.6435813156374288,2.0936544824971244,2.0625985702338228,2.124508613724185
7b,tailrl,12000,ui_type:text,977,8,0.6318817965200848,0.6021752348940157,0.6615993450980857,2.112508189033714,2.0816650238748986,2.1443905806972414
7b,tailrl,12000,ui_type:text,977,16,0.6453431174324185,0.6165499331270498,0.675896335323652,2.1274005321561438,2.09684059685633,2.1595015308223333
7b,tailrl,12000,ui_type:text,977,32,0.6561292973104922,0.6283742633795304,0.686338073100787,2.1392297195067385,2.1094918770136184,2.1708665430166394
7b,tailrl,12000,ui_type:text,977,64,0.664353197875104,0.6361445860350331,0.6945756717107825,2.148270875506148,2.1193761632104686,2.1799350560495765
7b,tailrl,12000,ui_type:text,977,128,0.6702238824934711,0.6427318584553696,0.700293009866014,2.1548150113583584,2.126183849445314,2.1867306715661914
7b,tailrl,13000,overall,1581,1,0.4195870888678052,0.39677737463432955,0.44125111801272926,1.8605971517147137,1.834840287549499,1.8852459473344185
7b,tailrl,13000,overall,1581,2,0.4448199656574959,0.4215067286062955,0.467083246953913,1.894266555086484,1.868375956449455,1.9193551639035302
7b,tailrl,13000,overall,1581,4,0.4659940793140382,0.44197728582207485,0.488450593120094,1.9213912962203112,1.8950603891120292,1.9473854192519475
7b,tailrl,13000,overall,1581,8,0.4849975417691858,0.4615405512055905,0.5083316736436432,1.9446846220460037,1.9184047351135576,1.970339427694499
7b,tailrl,13000,overall,1581,16,0.5016046027384407,0.47786574201615845,0.5257818282360547,1.9642912088464914,1.9381810437769318,1.991039500973887
7b,tailrl,13000,overall,1581,32,0.5144474495948194,0.49088669828873366,0.5388407155660013,1.9791568942180227,1.953337524455668,2.0059225202658855
7b,tailrl,13000,overall,1581,64,0.523764071293015,0.5002752633041508,0.5477347105946256,1.9898364543001512,1.9643654718747858,2.0159195115485278
7b,tailrl,13000,overall,1581,128,0.5313825786341588,0.5082866733947649,0.5555042576022989,1.9983779125538008,1.972874354615495,2.024247739351004
7b,tailrl,13000,category:CAD,261,1,0.39392510775862066,0.33185258770354403,0.4482814744971264,1.855349359203597,1.7895757139736286,1.9168120571856024
7b,tailrl,13000,category:CAD,261,2,0.42181123871568776,0.35873580923350096,0.47802369072924394,1.8904899245991615,1.8226066418051252,1.9516833317381295
7b,tailrl,13000,category:CAD,261,4,0.4443866143621192,0.38195907210221436,0.5006096524269629,1.918123238517072,1.8531554075518122,1.9804926541453516
7b,tailrl,13000,category:CAD,261,8,0.4631354315082584,0.4034430160378659,0.5214677247039413,1.9404434140644564,1.8768493839748321,2.002260598996876
7b,tailrl,13000,category:CAD,261,16,0.4781727149588346,0.418236667731474,0.5396684878685254,1.9577957573929328,1.8949270844535129,2.0207493978178777
7b,tailrl,13000,category:CAD,261,32,0.48982958116990927,0.4304172753026582,0.5516532071257184,1.970777847117283,1.9078738560860464,2.0352152420733636
7b,tailrl,13000,category:CAD,261,64,0.49977666476086297,0.4395814689886824,0.5611531922158061,1.9814886230391415,1.9182836797594416,2.045671565599761
7b,tailrl,13000,category:CAD,261,128,0.5098148680401411,0.4494847782155209,0.5705656209675487,1.9919572247903918,1.9287698739882837,2.0550095678186877
7b,tailrl,13000,category:Creative,341,1,0.362914681085044,0.3126345995234604,0.40794523804068916,1.8031236016234746,1.7483886881068091,1.8553707915309001
7b,tailrl,13000,category:Creative,341,2,0.38621364170793854,0.3338529660294274,0.43205377049486077,1.8343211728542883,1.7801386683124414,1.8869600037734409
7b,tailrl,13000,category:Creative,341,4,0.40663185023192955,0.35373629000525647,0.4547029921479676,1.8603197403704053,1.8045029954667027,1.9144137183192116
7b,tailrl,13000,category:Creative,341,8,0.4262595643674454,0.374482675664844,0.4751601741810053,1.8842519017574613,1.8258506825642704,1.9386831134227782
7b,tailrl,13000,category:Creative,341,16,0.4436945507073792,0.3912327045920684,0.49369852195451,1.9048716619542436,1.8455181764068544,1.9591400603269966
7b,tailrl,13000,category:Creative,341,32,0.45715549286796237,0.4047495150223492,0.5080775689620569,1.920433266443168,1.8618434175838499,1.9765324047558106
7b,tailrl,13000,category:Creative,341,64,0.46736170078127526,0.4150772998891668,0.518950476132302,1.9319784985650499,1.8750775141538776,1.9887198227848912
7b,tailrl,13000,category:Creative,341,128,0.47622652024121126,0.42323454510754827,0.5280853829237377,1.941822513503401,1.884525422379082,1.9989297738221525
7b,tailrl,13000,category:Dev,299,1,0.3868297972408027,0.3360354828595318,0.44052130147366225,1.8252627149407077,1.7690870533858136,1.886503683309922
7b,tailrl,13000,category:Dev,299,2,0.40571103674839154,0.3549419384126148,0.458977504694996,1.8531211671057337,1.7962573254852563,1.9132181738039205
7b,tailrl,13000,category:Dev,299,4,0.4246995096631273,0.37484815436602137,0.4795959824912774,1.8781157709719245,1.8221108790251954,1.9388444075448914
7b,tailrl,13000,category:Dev,299,8,0.4441534211801106,0.394640408699199,0.4995559639915465,1.9019590867977334,1.8464965068544303,1.961168693277485
7b,tailrl,13000,category:Dev,299,16,0.46318095085638694,0.412564217306096,0.5180502364941321,1.9242366059014067,1.8660115263397248,1.9835181438244887
7b,tailrl,13000,category:Dev,299,32,0.4786561831797261,0.4257585229465591,0.5334581238206154,1.9419289750696471,1.8834758395629996,2.002725807358495
7b,tailrl,13000,category:Dev,299,64,0.48905416951472724,0.4367680241592816,0.5440060390883703,1.953658100921898,1.894351417749152,2.01336952657547
7b,tailrl,13000,category:Dev,299,128,0.497419025394142,0.4442555374854632,0.5530865652076734,1.9627624811741298,1.9023246736522799,2.0232228879733825
7b,tailrl,13000,category:OS,196,1,0.26035355548469385,0.2046272122130102,0.31507966956313777,1.6788893587446032,1.613640634075679,1.7412184278583334
7b,tailrl,13000,category:OS,196,2,0.2870969724729422,0.22783151057787351,0.3451189220987135,1.7146529330544584,1.6457219133257415,1.7810075977036692
7b,tailrl,13000,category:OS,196,4,0.3088274901736326,0.24823974241231217,0.3704085236914629,1.743094968677429,1.673208974894113,1.8127137554919293
7b,tailrl,13000,category:OS,196,8,0.3280726678281018,0.2661479728856427,0.39075525948701906,1.7675663378841446,1.6951598523586087,1.8383837247876933
7b,tailrl,13000,category:OS,196,16,0.3460843203716344,0.28037314020967946,0.41019822219824137,1.7894814545731428,1.7175132369270742,1.8622726410586243
7b,tailrl,13000,category:OS,196,32,0.3608767594611415,0.29178919625795974,0.42503700309963294,1.8071010834580403,1.7342613345972733,1.8801545961006843
7b,tailrl,13000,category:OS,196,64,0.37051497594589505,0.30191025179300734,0.4353910804784575,1.8188659642710565,1.744537612573511,1.8923270243660462
7b,tailrl,13000,category:OS,196,128,0.3775178965515392,0.30950638762646987,0.4431391269829756,1.827334023055867,1.7528295766601956,1.8996826864583163
7b,tailrl,13000,category:Office,230,1,0.6070822010869565,0.5459907863451088,0.6653301205842391,2.0807996079128412,2.014062105674419,2.143851656323684
7b,tailrl,13000,category:Office,230,2,0.6309594491831871,0.5694409613835297,0.6895867760492003,2.107978434487657,2.0397236651345243,2.170393365656691
7b,tailrl,13000,category:Office,230,4,0.6528422150650163,0.5907604721917257,0.7100438061686396,2.1319249564829863,2.065028220183082,2.1932818151222992
7b,tailrl,13000,category:Office,230,8,0.6734506952977978,0.6106466674958518,0.7307786313630741,2.153990664659709,2.0884209718132407,2.214570356274221
7b,tailrl,13000,category:Office,230,16,0.6896532246967838,0.6287865489924851,0.7461481125038425,2.1713163958629065,2.107332177117206,2.231362389222527
7b,tailrl,13000,category:Office,230,32,0.700125413499021,0.6402475786379815,0.7569720888997464,2.1827104258533545,2.119525228388447,2.24285507181777
7b,tailrl,13000,category:Office,230,64,0.7070692769012713,0.647053837806738,0.7638068719932614,2.1904961756511643,2.126707394893289,2.2516727726989147
7b,tailrl,13000,category:Office,230,128,0.7114077520287603,0.6520160814902118,0.7682984588198567,2.1955021578970797,2.1328884967192323,2.2568275152926063
7b,tailrl,13000,category:Scientific,254,1,0.5136949434055118,0.4542738065944882,0.5707396499753937,1.9255629529687035,1.8492953756592618,1.997240047811708
7b,tailrl,13000,category:Scientific,254,2,0.5463366168216559,0.48471861164975844,0.605179680909027,1.9721409037503461,1.8964953017084494,2.041711313841132
7b,tailrl,13000,category:Scientific,254,4,0.5685874849985529,0.5065243744330543,0.629314652435117,2.004623910364486,1.9303103323454283,2.0725069314108633
7b,tailrl,13000,category:Scientific,254,8,0.5848444044034409,0.5232896143304633,0.6436630177910175,2.0276147080120728,1.9549500402231017,2.096561547135318
7b,tailrl,13000,category:Scientific,254,16,0.5983861565151267,0.5379209051846201,0.6567967424300101,2.0453172853189976,1.974023397812733,2.1131283526285825
7b,tailrl,13000,category:Scientific,254,32,0.6091613595519342,0.5480573708112817,0.6673116466292798,2.05887525178776,1.9878957931048833,2.127204407102654
7b,tailrl,13000,category:Scientific,254,64,0.6172633133372653,0.5559648430521563,0.6777017915825273,2.068907929338972,1.9986201098490155,2.136131625795842
7b,tailrl,13000,category:Scientific,254,128,0.6232887936075207,0.5619672214289564,0.6826688763473479,2.0763158278199363,2.0070445994172155,2.1456259587938544
7b,tailrl,13000,ui_type:icon,604,1,0.1825977855960265,0.15418030189362583,0.21269296810326985,1.5764834218090376,1.5411477450625046,1.614141381164411
7b,tailrl,13000,ui_type:icon,604,2,0.20457975045683696,0.17426161517192945,0.23559795212587153,1.6124655373243577,1.5763099466541346,1.6497384464442681
7b,tailrl,13000,ui_type:icon,604,4,0.22556184229557102,0.19372628891606003,0.25728112860138524,1.6432928627367664,1.6066168620184953,1.6817858357833477
7b,tailrl,13000,ui_type:icon,604,8,0.24537062650676625,0.21205095201937324,0.2783580697687706,1.67010966040088,1.6326044240105408,1.70936339256431
7b,tailrl,13000,ui_type:icon,604,16,0.26338568086250624,0.229757322635209,0.2983380593708922,1.6931714661231836,1.6531625965858454,1.7336439673519737
7b,tailrl,13000,ui_type:icon,604,32,0.276747069495726,0.24149126218582284,0.31167225930276193,1.7101590563212523,1.6686655711905014,1.7503835138909225
7b,tailrl,13000,ui_type:icon,604,64,0.28531321672731247,0.25005036711096046,0.32000700251650455,1.7212683031386193,1.6794971722648948,1.7625637771658482
7b,tailrl,13000,ui_type:icon,604,128,0.29219557416745284,0.256397815958664,0.32834886065379465,1.7299104647796768,1.6892039366470313,1.77189155880773
7b,tailrl,13000,ui_type:text,977,1,0.5660983879222109,0.536857038046955,0.5946872301209059,2.036241668462951,2.0050666275849056,2.0671849802512936
7b,tailrl,13000,ui_type:text,977,2,0.5933410403567774,0.5647818337071879,0.622188082244047,2.0684813091584635,2.0376940894499302,2.099270802956993
7b,tailrl,13000,ui_type:text,977,4,0.6146338655567752,0.5868996791968474,0.6428649108406941,2.09331704220195,2.063175960661351,2.123995722168259
7b,tailrl,13000,ui_type:text,977,8,0.6331394627707227,0.6053353311439635,0.6611693070889747,2.1144320906577283,2.0850626600615514,2.1438474282925832
7b,tailrl,13000,ui_type:text,977,16,0.6488760754232556,0.6216365921430248,0.6766814313725141,2.1319025953407373,2.102886597915934,2.1618898261654285
7b,tailrl,13000,ui_type:text,977,32,0.6613983498812599,0.6336802708959932,0.6887483128675645,2.1454564787519526,2.11617140058723,2.1745854493865333
7b,tailrl,13000,ui_type:text,977,64,0.6711789291821496,0.6433987298790328,0.6986196687321143,2.155870398314036,2.127262703624875,2.1854813919367837
7b,tailrl,13000,ui_type:text,977,128,0.6792525384068205,0.6521973097844325,0.7073604445661901,2.164349599816412,2.1359146689632347,2.194024885100623
7b,tailrl,16000,overall,1581,1,0.434296677340291,0.4124352973296173,0.45640717035302025,1.877576353237543,1.8527030281344252,1.9027671035537739
7b,tailrl,16000,overall,1581,2,0.45899666345769413,0.43588013504741824,0.4817249559008038,1.9103823900807726,1.885239857987756,1.9357081801003897
7b,tailrl,16000,overall,1581,4,0.4795868644723686,0.45567126604895863,0.5029893604083164,1.9363808607711175,1.9103698955167603,1.9624973418145142
7b,tailrl,16000,overall,1581,8,0.4965973258857599,0.4724315949793823,0.5205009704209106,1.95710749690933,1.9307123954617018,1.9833379096069337
7b,tailrl,16000,overall,1581,16,0.5104765625859827,0.48622138831407585,0.5345652409805727,1.9737114331646772,1.9471776140340205,1.9999303288078025
7b,tailrl,16000,overall,1581,32,0.5217214330281561,0.49710446010848874,0.5449677425331159,1.9869963259171826,1.9600211180888243,2.0134936439146354
7b,tailrl,16000,overall,1581,64,0.530678461566194,0.5060954580533987,0.5542398855613596,1.997442929367602,1.970579492697649,2.0237726779552343
7b,tailrl,16000,overall,1581,128,0.5376657110617188,0.5132984873928272,0.5615187145344499,2.005428470020649,1.9785764010889337,2.0313878882685326
7b,tailrl,16000,category:CAD,261,1,0.3943142361111111,0.33874689445641765,0.4471473898467433,1.8556035315121429,1.7958834933520937,1.9139159272379929
7b,tailrl,16000,category:CAD,261,2,0.4234737475725607,0.3657577344751669,0.4782660414546172,1.8916297436558125,1.8309038760416247,1.952257427316104
7b,tailrl,16000,category:CAD,261,4,0.4477777988888578,0.3898446627883036,0.5043052834291493,1.9203713261272652,1.8578020580908916,1.9816681540242354
7b,tailrl,16000,category:CAD,261,8,0.46976765432495343,0.4120566012271202,0.5278759209933981,1.945554785325845,1.8841471614451535,2.0071310740424813
7b,tailrl,16000,category:CAD,261,16,0.49002059642869905,0.4307878636813178,0.5487432299351547,1.968238546445096,1.9053201294698898,2.0290517849551044
7b,tailrl,16000,category:CAD,261,32,0.5075375437477697,0.44635888284513864,0.5647365782769125,1.9875660302690026,1.9231968382448192,2.0469598243784626
7b,tailrl,16000,category:CAD,261,64,0.521763708887633,0.46116344646806157,0.5790281918006971,2.0030085104707447,1.9376096158030267,2.0627763402070873
7b,tailrl,16000,category:CAD,261,128,0.5316543986766467,0.47002696423043494,0.589829785916782,2.0136837663660816,1.9485216421083025,2.074013251994386
7b,tailrl,16000,category:Creative,341,1,0.3755040322580645,0.32522638494318185,0.4216884221499267,1.8170672018685026,1.7608078413402668,1.869300914285861
7b,tailrl,16000,category:Creative,341,2,0.39910654655496947,0.3479810368511156,0.44779581777418065,1.8484146120164753,1.7910382019527726,1.9005529007770374
7b,tailrl,16000,category:Creative,341,4,0.41862060590771105,0.36542648859624494,0.4673460526478562,1.873584643041139,1.8147849854561824,1.9271130034758617
7b,tailrl,16000,category:Creative,341,8,0.4345470161070744,0.3802901485242804,0.48532551640764315,1.8936737684925784,1.8362227863112597,1.9487729406029957
7b,tailrl,16000,category:Creative,341,16,0.44696167357344896,0.3919246767668927,0.4978765962330383,1.9092504054295103,1.8506598930502496,1.9641645779452166
7b,tailrl,16000,category:Creative,341,32,0.4560082438006876,0.40110754986329106,0.5067669455228222,1.9208319565305185,1.861253099155599,1.9759906142189982
7b,tailrl,16000,category:Creative,341,64,0.4625186850666536,0.40694232115905227,0.512931024490017,1.929342341854894,1.8700891845957597,1.9849783601253181
7b,tailrl,16000,category:Creative,341,128,0.46777243412164793,0.4129705214108416,0.5196161801241644,1.935943276157403,1.8766628691843859,1.9914921115306519
7b,tailrl,16000,category:Dev,299,1,0.3932248118729097,0.3442554282504181,0.44621100282190634,1.8368320078627676,1.7816327393013653,1.8961414638297742
7b,tailrl,16000,category:Dev,299,2,0.41481118364214703,0.36569278138478556,0.46697695062205885,1.866639514012561,1.811035342028705,1.9249354159204934
7b,tailrl,16000,category:Dev,299,4,0.4359699617248072,0.3863447461000187,0.48699392710615486,1.8933608203610253,1.838944810380466,1.9502632912298172
7b,tailrl,16000,category:Dev,299,8,0.454496238465001,0.40318961539835185,0.506491308429594,1.9156669919510076,1.8599719459279462,1.972920917499237
7b,tailrl,16000,category:Dev,299,16,0.4683097382207018,0.416881375829768,0.5217027457054563,1.9320092385854784,1.875225438331789,1.9898431552495919
7b,tailrl,16000,category:Dev,299,32,0.4789251178570881,0.428325468394202,0.5327715140460803,1.9443727364354144,1.8877102678208222,2.001546036401589
7b,tailrl,16000,category:Dev,299,64,0.4888116557695628,0.4381407137966882,0.5441829910471903,1.9556589942650784,1.899493660289373,2.0142800036059216
